,OBJECTID,SEGMENT_ID,L_F_ADD,L_T_ADD,R_F_ADD,R_T_ADD,PRE_DIR,ST_NAME,ST_TYPE,SUF_DIR,MUN_L,MUN_R,CFCC,SPEEDLIMIT,ONEWAY,HEIGHT,WEIGHT,WIDTH,F_ZLEV,T_ZLEV,SHIELD,HWY_NUM,NBHD_L,NBHD_R,FT_COST,TF_COST,TF_DIR,FT_DIR,STATE00_L,STATE00_R,COUNTY00_L,COUNTY00_R,PLACE00_L,PLACE00_R,TRACT00_L,TRACT00_R,BLOCK00_L,BLOCK00_R,MCD00_L,MCD00_R,STREET_ID,SHAPElen,geometry,points
7137,7138,8848,60,70,57,67,,Gainsborough,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.414,-1.0, , ,MA,MA,025,025,07000,07000,02115,02115, , ,07000,07000,1658,111.94626929604958,"LINESTRING (-7913404.47473441 5212352.18617365, -7913439.09601967 5212382.730520493)",<shapely.coords.CoordinateSequence object at 0x14d4e1130>
7158,7159,8871,2,2,1,1,,Canton,CT,,Boston,Boston,A70,1,N,,,,0,0,,,Boston,Boston,0.0,0.0, , ,MA,MA, , , , ,02118,02118, , ,07000,07000,4740,315.2299046354529,"LINESTRING (-7912018.381818133 5212452.772943742, -7911913.6042081 5212529.670710416)",<shapely.coords.CoordinateSequence object at 0x14d4e0730>
7159,7160,8872,1,1,,,,Canton,PL,,Boston,Boston,A70,1,N,,,,0,0,,,Boston,Boston,0.0,0.0, , ,MA,MA, , , , ,02118,02118, , ,07000,07000,4741,252.82289475348875,"LINESTRING (-7912018.381818133 5212452.772943742, -7912103.549178691 5212392.686045548)",<shapely.coords.CoordinateSequence object at 0x14d4e06d0>
7174,7175,8919,,,,,,Clifton,PL,,Boston,Boston,A70,1,N,,,,0,0,,,Roxbury,Roxbury,0.0,0.0, , ,MA,MA, , , , ,02118,02118, , ,07000,07000,4775,213.0729631928754,"LINESTRING (-7912576.977485742 5211293.513044085, -7912509.989079675 5211236.663260633)",<shapely.coords.CoordinateSequence object at 0x14d4e0130>
7175,7176,8921,2,2,1,1,,Hampton,CT,,Boston,Boston,A70,15,N,,,,0,0,,,Roxbury,Roxbury,0.13352626,0.13352626, , ,MA,MA, , , , ,02118,02118, , ,07000,07000,4940,176.25448836597718,"LINESTRING (-7912493.428292558 5211611.870834528, -7912546.83324204 5211562.556024042)",<shapely.coords.CoordinateSequence object at 0x14d4e00d0>
7262,7263,9546,2,10,1,11,,Blanchard,ST,,Boston,Boston,A41,20,,,,,0,0,,,Roxbury,Roxbury,0.082,0.082, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,445,148.67256292207176,"LINESTRING (-7913673.915909778 5210404.343520712, -7913690.782057755 5210380.357348801, -7913710.544056943 5210355.692452041, -7913710.806979519 5210355.364167973)",<shapely.coords.CoordinateSequence object at 0x14d4dadf0>
7280,7281,9854,2,68,1,71,S,Bay,AVE,,Boston,Boston,A41,20,,,,,0,0,,,Roxbury,Roxbury,0.16206033,0.16206033, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,320,285.226176803487,"LINESTRING (-7911207.339341438 5211163.046122842, -7911201.411191359 5211163.349197968, -7911118.721299128 5211140.406911802, -7911094.055281514 5211133.152949312)",<shapely.coords.CoordinateSequence object at 0x14d4da670>
7288,7289,9883,84,98,85,99,,Reed,ST,,Boston,Boston,A41,15,,,,,0,0,,,Roxbury,Roxbury,0.265,0.265, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,3505,348.1188058392717,"LINESTRING (-7912449.004346045 5211038.622211164, -7912491.859232687 5210999.578616538, -7912556.474579407 5210943.466606724)",<shapely.coords.CoordinateSequence object at 0x14d4da370>
7345,7346,10524,69,9,70,8,,Southampton,ST,,Boston,Boston,A31,30,FT,,,,0,0,,,Roxbury,Roxbury,-1.0,0.022, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,3922,50.53727840692868,"LINESTRING (-7911610.527396485 5210891.294163113, -7911614.663970407 5210892.405289177, -7911630.672608077 5210896.514646715)",<shapely.coords.CoordinateSequence object at 0x14d4d89d0>
7346,7347,10541,190,198,191,199,,Cedar,ST,,Boston,Boston,A31,25,,,,,1,0,,,Roxbury,Roxbury,0.077,0.077, , ,MA,MA,025,025,07000,07000,02120,02120, , ,07000,07000,740,170.42942721862048,"LINESTRING (-7914546.770445202 5210296.367878668, -7914575.574475954 5210311.347011295, -7914609.070134522 5210328.756253201)",<shapely.coords.CoordinateSequence object at 0x14d4d8970>
7374,7375,10996,2,4,,,,Park,DR,,Boston,Boston,A31,25,FT,,,,0,0,,,Boston,Boston,0.064,-1.0, , ,MA,MA,025,025,07000,07000,02215,02215, , ,07000,07000,3127,122.90407704245173,"LINESTRING (-7914189.237407039 5212881.15588143, -7914189.765767067 5212867.416089932, -7914197.484746111 5212840.691503178, -7914199.488353534 5212831.692376996)",<shapely.coords.CoordinateSequence object at 0x14d4d6730>
7375,7376,11000,,,1,3,,Peterborough,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.038,-1.0, , ,MA,MA,025,025,07000,07000,02215,02215, , ,07000,07000,3218,66.84422371018204,"LINESTRING (-7914223.766067719 5212714.760573098, -7914248.002696779 5212705.370337835, -7914249.454674751 5212704.840029337)",<shapely.coords.CoordinateSequence object at 0x14d4d66d0>
7387,7388,11214,106,106,105,119,,Worcester,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.072,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,4602,128.07441720316103,"LINESTRING (-7912458.60437667 5212064.458296141, -7912490.241724396 5212106.803735427)",<shapely.coords.CoordinateSequence object at 0x14d4d6190>
7402,7403,11371,916,920,917,921,,Harrison,AVE,,Boston,Boston,A31,25,,,,,0,0,,,Roxbury,Roxbury,0.025,0.025, , ,MA,MA,025,025,07000,07000,02119,02118, , ,07000,07000,1924,54.33669551969929,"LINESTRING (-7912318.686365667 5211030.641280669, -7912335.341119545 5211015.651025776)",<shapely.coords.CoordinateSequence object at 0x14d4d5bb0>
7425,7426,11608,850,898,887,899,,Massachusetts,AVE,,Boston,Boston,A31,25,FT,,,,0,0,,,Roxbury,Roxbury,0.16492813,-1.0, , ,MA,MA,025,025,07000,07000,02118,02119, , ,07000,07000,2657,362.84188974574244,"LINESTRING (-7911614.187430126 5210832.290578929, -7911596.195150012 5210810.75708066, -7911531.318319656 5210707.793636785)",<shapely.coords.CoordinateSequence object at 0x14d4d52b0>
7453,7454,11916,42,72,41,71,,Worcester,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.24,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,4602,421.180901878911,"LINESTRING (-7912251.523050675 5211830.3451189, -7912297.725228571 5211880.95207962, -7912366.565365049 5211960.567124477)",<shapely.coords.CoordinateSequence object at 0x14d4d4730>
7454,7455,11917,74,90,73,91,,Worcester,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.096,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,4602,163.50950184564857,"LINESTRING (-7912366.565365049 5211960.567124477, -7912387.104194821 5211984.320469281, -7912412.082533791 5212010.324206906)",<shapely.coords.CoordinateSequence object at 0x14d4d46d0>
7522,7523,13236,2,48,1,49,,Public Alley No. 405,,,Boston,Boston,A73,15,,,,,0,0,,,Boston,Boston,0.10589796,0.10589796, , ,MA,MA,025,025,07000,07000,02115,02115, , ,07000,07000,4634,139.7853061509239,"LINESTRING (-7913087.129780276 5212498.655259095, -7913045.154639501 5212459.126209633)",<shapely.coords.CoordinateSequence object at 0x14d4d2c10>
7531,7532,13325,3,3,4,4,,Sanford,PL,,Boston,Boston, ,15,,,,,0,0,,,Roxbury,Roxbury,0.19725955,0.19725955, , ,MA,MA, , , , ,02118,02118, , ,07000,07000,5213,260.38276306561016,"LINESTRING (-7912342.761911535 5211303.35320031, -7912265.443032027 5211377.886126445)",<shapely.coords.CoordinateSequence object at 0x14d4d25b0>
7532,7533,13383,1204,1220,1205,1221,,Boylston,ST,,Boston,Boston,A31,25,,,,,0,0,,,Boston,Boston,0.073,0.073, , ,MA,MA,025,025,07000,07000,02215,02215, , ,07000,07000,504,137.64194657949633,"LINESTRING (-7914189.237407039 5212881.15588143, -7914231.90825447 5212859.557749068, -7914240.243484667 5212856.458675482)",<shapely.coords.CoordinateSequence object at 0x14d4d2550>
7538,7539,13472,2,2,1,1,,Adams,ST,,Boston,Boston,A41,15,,,,,0,0,,,Roxbury,Roxbury,0.06969442,0.06969442, , ,MA,MA, , , , ,02119,02119, , ,07000,07000,21,91.99656258398356,"LINESTRING (-7912075.124780199 5210451.445495295, -7912095.322686785 5210430.044353257, -7912101.283741486 5210423.958850586)",<shapely.coords.CoordinateSequence object at 0x14d4d2310>
7548,7549,13696,,,,,,Traveler,ST,,Boston,Boston,A41,20,,,,,0,0,,,Boston,Boston,0.022,0.022, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,4174,43.369494383490164,"LINESTRING (-7910809.791469106 5212725.242972412, -7910792.860765174 5212719.540657622)",<shapely.coords.CoordinateSequence object at 0x14d4d1f10>
7549,7550,13697,30,90,31,89,,Traveler,ST,,Boston,Boston,A41,20,,,,,0,0,,,Boston,Boston,0.29024158,0.29024158, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,4174,510.8251859448501,"LINESTRING (-7910792.860765174 5212719.540657622, -7910700.445447882 5212688.41448879, -7910615.543484345 5212662.86989249, -7910592.836145254 5212654.383697521)",<shapely.coords.CoordinateSequence object at 0x14d4d1eb0>
7550,7551,13700,282,302,309,335,,Albany,ST,,Boston,Boston,A31,25,FT,,,,0,0,,,Boston,Boston,0.0448766,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,51,98.72852747083691,"LINESTRING (-7910629.640019612 5212537.114989895, -7910641.195708565 5212497.995239192)",<shapely.coords.CoordinateSequence object at 0x14d4d1e50>
7554,7555,13768,,,,,,Huntington,AVE,,Boston,Boston,A35,35,FT,,,,-1,0,S,9,Boston,Boston,0.157,-1.0, , ,MA,MA,025,025,07000,07000,02115,02115, , ,07000,07000,2139,414.44000866057064,"LINESTRING (-7913094.795318593 5212505.874003213, -7913060.2640506 5212544.496151106, -7912980.689445011 5212633.237075432)",<shapely.coords.CoordinateSequence object at 0x14d4d1c70>
7555,7556,13770,,,,,,Huntington,AVE,,Boston,Boston,A35,35,FT,,,,0,-1,S,9,Boston,Boston,0.145,-1.0, , ,MA,MA,025,025,07000,07000,02115,02115, , ,07000,07000,2139,379.3193355057251,"LINESTRING (-7913277.868203573 5212299.384531431, -7913194.010714101 5212395.216275834, -7913174.517042077 5212416.917484893)",<shapely.coords.CoordinateSequence object at 0x14d4d1c10>
7582,7583,14287,276,284,277,283,,Ruggles,ST,,Boston,Boston,A31,25,,,,,0,0,,,Roxbury,Roxbury,0.021,0.021, , ,MA,MA,025,025,07000,07000,02120,02115, , ,07000,07000,3672,38.36063146798919,"LINESTRING (-7913980.976076274 5211522.582043587, -7913995.33925409 5211529.175099988)",<shapely.coords.CoordinateSequence object at 0x14d4cdc70>
7583,7584,14289,,,313,335,,Harrison,AVE,,Boston,Boston,A35,25,FT,,,,0,0,,,Boston,Boston,0.098,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,1924,218.24189205292518,"LINESTRING (-7910739.848034869 5212952.762237987, -7910752.468339414 5212913.621041298, -7910767.350849303 5212866.890648327)",<shapely.coords.CoordinateSequence object at 0x14d4cdc10>
7590,7591,14368,176,198,177,199,,Widett,CIR,,Boston,Boston,A41,15,,,,,0,0,,,South Boston,South Boston,0.124,0.124, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,4483,163.1246618514481,"LINESTRING (-7910602.870998275 5211224.44661086, -7910632.986935171 5211212.261702029, -7910656.23050165 5211208.268152133, -7910667.327082618 5211207.76844908)",<shapely.coords.CoordinateSequence object at 0x14d4cd910>
7591,7592,14385,148,154,141,151,,Southampton,ST,,Boston,Boston,A31,30,,,,,0,0,,,Roxbury,Roxbury,0.046,0.046, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,3922,136.84804735882523,"LINESTRING (-7911252.236749314 5210795.323031236, -7911197.793140955 5210780.777771716)",<shapely.coords.CoordinateSequence object at 0x14d4cd850>
7592,7593,14386,156,198,153,199,,Southampton,ST,,Boston,Boston,A31,30,,,,,0,0,,,Roxbury,Roxbury,0.057,0.057, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,3922,157.67907189439833,"LINESTRING (-7911197.793140955 5210780.777771716, -7911189.563020521 5210778.578986143, -7911135.165932713 5210763.63288722)",<shapely.coords.CoordinateSequence object at 0x14d4cd7f0>
7593,7594,14418,512,520,503,521,,Parker,ST,,Boston,Boston,A31,25,,,,,0,0,,,Roxbury,Roxbury,0.097,0.097, , ,MA,MA,025,025,07000,07000,02120,02120, , ,07000,07000,3144,220.8794709098038,"LINESTRING (-7914109.822745112 5211588.772364667, -7914115.762243113 5211575.865641105, -7914124.149925682 5211557.640735054, -7914136.252748544 5211532.9758427, -7914145.073089187 5211514.480011726, -7914148.100513171 5211506.024330198)",<shapely.coords.CoordinateSequence object at 0x14d4cd790>
7594,7595,14419,522,550,523,555,,Parker,ST,,Boston,Boston,A31,25,,,,,0,0,,,Roxbury,Roxbury,0.233,0.233, , ,MA,MA,025,025,07000,07000,02120,02120, , ,07000,07000,3144,499.4760605942543,"LINESTRING (-7914148.100513171 5211506.024330198, -7914149.033722064 5211503.41795048, -7914169.184864094 5211459.503712911, -7914203.272736997 5211385.179752563, -7914222.823432067 5211343.019334825, -7914234.184116901 5211318.589267302)",<shapely.coords.CoordinateSequence object at 0x14d4cd730>
7601,7602,14536,362,368,373,379,,Albany,ST,,Boston,Boston,A31,25,FT,,,,0,0,,,Boston,Boston,0.03618865,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,51,79.61502995129261,"LINESTRING (-7910686.1833234 5212371.968587964, -7910692.603953315 5212354.126646285, -7910697.722558494 5212341.175437743)",<shapely.coords.CoordinateSequence object at 0x14d4cd490>
7602,7603,14537,370,398,381,387,,Albany,ST,,Boston,Boston,A31,25,FT,,,,0,0,,,Boston,Boston,0.17502775,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,51,385.06104210891783,"LINESTRING (-7910697.722558494 5212341.175437743, -7910756.184253579 5212193.253059991)",<shapely.coords.CoordinateSequence object at 0x14d4cd430>
7623,7624,15070,53,49,,,,Fenway,,,Boston,Boston,A31,25,FT,,,,0,0,,,Boston,Boston,0.04613938,-1.0, , ,MA,MA,025,025,07000,07000,02215,02215, , ,07000,07000,1529,101.50664130684015,"LINESTRING (-7913795.750593828 5212661.866403607, -7913793.922621274 5212668.897562384, -7913782.53525224 5212701.64554574)",<shapely.coords.CoordinateSequence object at 0x14d4ccb50>
7641,7642,15312,57,11,56,14,,Belvidere,ST,,Boston,Boston,A31,25,FT,,,,0,0,,,Boston,Boston,-1.0,0.248, , ,MA,MA,025,025,07000,07000,02115,02115, , ,07000,07000,379,554.9327499347137,"LINESTRING (-7913109.833763378 5212965.465885191, -7913113.363970984 5212966.163574715, -7913129.895267547 5212969.461847043, -7913131.413696624 5212969.764735581, -7913269.30509168 5212997.922401238, -7913333.526513473 5213012.289211075)",<shapely.coords.CoordinateSequence object at 0x14d4cc490>
7642,7643,15313,58,60,59,61,,Belvidere,ST,,Boston,Boston,A31,25,,,,,0,0,,,Boston,Boston,0.035,0.035, , ,MA,MA,025,025,07000,07000,02199,02115, , ,07000,07000,379,69.54028029640942,"LINESTRING (-7913109.833763378 5212965.465885191, -7913100.00304027 5212963.522699614, -7913081.737623888 5212959.912561534)",<shapely.coords.CoordinateSequence object at 0x14d4cc430>
7643,7644,15314,62,86,63,91,,Belvidere,ST,,Boston,Boston,A31,25,,,,,0,0,,,Boston,Boston,0.12410755,0.12410755, , ,MA,MA,025,025,07000,07000,02199,02115, , ,07000,07000,379,273.0366040490628,"LINESTRING (-7913081.737623888 5212959.912561534, -7913072.86719618 5212958.112627164, -7912981.364514305 5212938.549233448, -7912971.69993155 5212936.762943924)",<shapely.coords.CoordinateSequence object at 0x14d4cc3d0>
7684,7685,15988,200,208,201,209,,Albany,ST,,Boston,Boston,A31,25,FT,,,,0,0,,,Boston,Boston,0.02363679,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,51,52.000938127872615,"LINESTRING (-7910506.247371453 5212943.04111477, -7910510.448289362 5212926.840537589, -7910511.830428756 5212922.295750668)",<shapely.coords.CoordinateSequence object at 0x14d4cb3d0>
7685,7686,15989,318,338,355,365,,Albany,ST,,Boston,Boston,A31,25,FT,,,,0,0,,,Boston,Boston,0.07261372,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,51,159.75017733605816,"LINESTRING (-7910654.017851022 5212464.633575637, -7910656.453979912 5212458.294965272, -7910657.705618172 5212455.098444558, -7910667.018172638 5212425.596371469, -7910670.126712302 5212417.446482658, -7910675.295951259 5212402.185116061)",<shapely.coords.CoordinateSequence object at 0x14d4cb370>
7686,7687,15990,304,316,337,353,,Albany,ST,,Boston,Boston,A31,25,FT,,,,0,0,,,Boston,Boston,0.039328,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,51,86.52159238898656,"LINESTRING (-7910641.195708565 5212497.995239192, -7910654.017851022 5212464.633575637)",<shapely.coords.CoordinateSequence object at 0x14d4cb310>
7687,7688,15991,400,414,389,403,,Albany,ST,,Boston,Boston,A31,25,FT,,,,0,0,,,Boston,Boston,0.01578519,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,51,34.727410104629506,"LINESTRING (-7910756.184253579 5212193.253059991, -7910758.711010634 5212179.12713843)",<shapely.coords.CoordinateSequence object at 0x14d4cb2b0>
7688,7689,15993,484,490,489,501,,Albany,ST,,Boston,Boston,A31,25,,,,,0,0,,,Boston,Boston,0.035,0.035, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,51,68.17559624039934,"LINESTRING (-7910957.198016305 5211943.287681254, -7910977.49065727 5211923.820986509)",<shapely.coords.CoordinateSequence object at 0x14d4cb250>
7739,7740,16156,2,12,1,11,,Garrison,ST,,Boston,Boston,A41,20,,,,,0,0,,,Boston,Boston,0.074,0.074, , ,MA,MA,025,025,07000,07000,02116,02116, , ,07000,07000,1674,131.54704215701156,"LINESTRING (-7912623.15774275 5213009.231411008, -7912582.938463184 5212972.810888726)",<shapely.coords.CoordinateSequence object at 0x14d4c9c10>
7783,7784,16370,56,98,57,99,,Theodore A Glynn,WAY,,Boston,Boston,A31,25,FT,,,,0,0,,,Roxbury,Roxbury,0.12528371,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,4118,275.62416934869,"LINESTRING (-7911313.973763022 5210662.560787623, -7911308.892392024 5210668.548197817, -7911307.623875033 5210670.09128817, -7911297.16083694 5210688.632686074, -7911277.663912272 5210734.936147473, -7911265.079492027 5210764.823008639)",<shapely.coords.CoordinateSequence object at 0x14d4c8af0>
7784,7785,16371,,,,,,Theodore A Glynn,WAY,,Boston,Boston,A31,25,FT,,,,0,0,,,Roxbury,Roxbury,0.03642448,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,4118,80.13384942314052,"LINESTRING (-7911265.079492027 5210764.823008639, -7911252.236749314 5210795.323031236)",<shapely.coords.CoordinateSequence object at 0x14d4c8a90>
7785,7786,16372,133,117,128,118,,Southampton,ST,,Boston,Boston,A31,30,FT,,,,0,0,,,Roxbury,Roxbury,-1.0,0.084, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,3922,223.553129528588,"LINESTRING (-7911285.119612313 5210804.078695173, -7911369.310808821 5210826.495460245, -7911374.075236459 5210827.775398301)",<shapely.coords.CoordinateSequence object at 0x14d4c8a30>
7786,7787,16373,139,135,146,130,,Southampton,ST,,Boston,Boston,A31,30,FT,,,,0,0,,,Roxbury,Roxbury,-1.0,0.037, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,3922,82.63515001398122,"LINESTRING (-7911252.236749314 5210795.323031236, -7911285.119612313 5210804.078695173)",<shapely.coords.CoordinateSequence object at 0x14d4c89d0>
7787,7788,16374,7,1,6,2,,Southampton,ST,,Boston,Boston,A31,30,FT,,,,0,0,,,Roxbury,Roxbury,-1.0,0.01, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,3922,33.4410266073087,"LINESTRING (-7911630.672608077 5210896.514646715, -7911643.450540224 5210901.659037326)",<shapely.coords.CoordinateSequence object at 0x14d4c8970>
7788,7789,16375,,,,,,Southampton,ST,,Boston,Boston,A31,30,FT,,,,0,0,,,Roxbury,Roxbury,-1.0,0.062, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,3922,161.64021942151507,"LINESTRING (-7911643.450540224 5210901.659037326, -7911701.587381253 5210934.160570086)",<shapely.coords.CoordinateSequence object at 0x14d4c8910>
7789,7790,16376,144,198,145,199,,Newmarket,SQ,,Boston,Boston,A41,20,,,,,0,0,,,Roxbury,Roxbury,0.088,0.088, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,2975,156.38970103604566,"LINESTRING (-7911289.059334516 5210597.052036975, -7911226.870577327 5210580.324869685)",<shapely.coords.CoordinateSequence object at 0x14d4c88b0>
7790,7791,16378,914,930,913,921,,Massachusetts,AVE,,Boston,Boston,A31,25,FT,,,,0,0,,,Roxbury,Roxbury,0.03918937,-1.0, , ,MA,MA,025,025,07000,07000,02118,02119, , ,07000,07000,2657,86.21662041009762,"LINESTRING (-7911476.461967131 5210620.329189189, -7911457.486415067 5210590.222746942)",<shapely.coords.CoordinateSequence object at 0x14d4c8850>
7791,7792,16380,2,2,1,1,,Service,PL,,Boston,Boston,A41,15,,,,,0,0,,,Roxbury,Roxbury,0.125,0.125, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,5225,172.38412711332376,"LINESTRING (-7911313.973763022 5210662.560787623, -7911383.559476148 5210676.552811896)",<shapely.coords.CoordinateSequence object at 0x14d4c87f0>
7792,7793,16381,26,54,25,55,,Theodore A Glynn,WAY,,Boston,Boston,A31,25,FT,,,,0,0,,,Roxbury,Roxbury,0.05940044,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,4118,130.68095851206036,"LINESTRING (-7911355.256211326 5210628.289166804, -7911321.549949562 5210653.633668156, -7911313.973763022 5210662.560787623)",<shapely.coords.CoordinateSequence object at 0x14d4c8790>
7829,7830,16558,49,49,56,56,,Clarendon,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.0630018,-1.0, , ,MA,MA,025,025,07000,07000,02116,02116, , ,07000,07000,890,110.88317313255408,"LINESTRING (-7911821.220845997 5213011.011509318, -7911805.322525904 5212968.050779518)",<shapely.coords.CoordinateSequence object at 0x14d4c5730>
7831,7832,16580,,,103,103,,Belvidere,ST,,Boston,Boston,A35,25,FT,,,,0,0,,,Boston,Boston,0.01134711,-1.0, , ,MA,MA,025,025,07000,07000,02199,02115, , ,07000,07000,379,24.963638156934437,"LINESTRING (-7912917.268095065 5212926.602817386, -7912907.155039581 5212924.752836892)",<shapely.coords.CoordinateSequence object at 0x14d4c5670>
